brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
Dior,Midnight Poison,https://www.fragrantica.fr/parfum/Dior/Midnight-Poison-1282.html,femme,Extrait de Parfum,2007,"patchouli;citrus;rose;woody;amber;warm spicy;earthy;vanilla;f_gender","Bergamote;Mandarine",Rose,"Patchouli;Ambre;Vanille",,,,,,,,,,4.21
Dior,Midnight Poison Elixir,https://www.fragrantica.fr/parfum/Dior/Midnight-Poison-Elixir-3909.html,femme,Extrait de Parfum,2008,"patchouli;caramel;rose;vanilla;amber;woody;sweet;warm spicy;f_gender",,,,"Patchouli;Caramel;Rose;Vanille;Ambre",,,,,,,,,4.36
Dior,Midnight Poison Extrait de Parfum,https://www.fragrantica.fr/parfum/Dior/Midnight-Poison-Extrait-de-Parfum-11401.html,femme,Extrait de Parfum,2007,"vanilla;amber;patchouli;woody;rose;warm spicy;balsamic;sweet;f_gender",Rose,Patchouli,"Ciste de France;Fève de tonka;Vanille",,,,,,,,,,4.52
Dior,Poison,https://www.fragrantica.fr/parfum/Dior/Poison-218.html,femme,Extrait de Parfum,1985,"fruity;sweet;amber;white floral;woody;warm spicy;balsamic;tuberose;f_gender","Prune;Baies sauvages;Coriandre;Anis;Palissandre du Brésil","Tubéreuse;Encens;Miel blanc;Cannelle;Opoponax;Œillet;Jasmin;Fleur d'oranger d'Afrique;Rose","Vanille;Ambre;Bois de santal;Héliotrope;Musc;Vétiver;Cèdre de Virginie",,,,,,,,,,3.93
Dior,Poison Esprit de Parfum,https://www.fragrantica.fr/parfum/Dior/Poison-Esprit-de-Parfum-34811.html,femme,Extrait de Parfum,,"amber;warm spicy;sweet;woody;fruity;white floral;powdery;tuberose;f_gender","Prune;Fruits des bois;Anis;Palissandre;Coriandre;Poivre","Tubéreuse;Miel;Encens;Clou de girofle;Cannelle;Opoponax;Rose;Jasmin;Fleur d'oranger","Ambre;Vanille;Musc;Bois de santal;Héliotrope;Vétiver;Cèdre",,très longue tenue,énorme,,,,,,,4.56
Dior,Poison Girl,https://www.fragrantica.fr/parfum/Dior/Poison-Girl-35561.html,femme,Extrait de Parfum,2016,"vanilla;sweet;almond;powdery;citrus;amber;nutty;woody;f_gender","Bigarade;Citron","Rose de Damas;Rose de Grasse;Fleur d'oranger","Vanille;Amande;Fève de tonka;Baume de Tolu;Bois de santal;Héliotrope;Bois de cachemire",,,,,,,,,,3.95
Dior,Poison Girl Eau De Toilette,https://www.fragrantica.fr/parfum/Dior/Poison-Girl-Eau-De-Toilette-41809.html,femme,Extrait de Parfum,2017,"citrus;vanilla;sweet;caramel;powdery;amber;white floral;fresh;f_gender","Orange givrée;Bigarade;Citron","Fleur d'oranger;Néroli;Rose de Grasse;Rose de Damas","Vanille;Caramel;Fève de tonka;Héliotrope;Bois de cachemire",,,,,,,,,,4.07
Dior,Poison Girl Eau de Toilette Roller Pearl,https://www.fragrantica.fr/parfum/Dior/Poison-Girl-Eau-de-Toilette-Roller-Pearl-53830.html,femme,Extrait de Parfum,2018,"citrus;vanilla;sweet;caramel;powdery;amber;white floral;rose;f_gender","Orange givrée;Bigarade;Citron","Rose de Grasse;Rose de Damas;Fleur d'oranger;Néroli","Vanille;Caramel;Fève de tonka;Bois de cachemire;Héliotrope",,,,,,,,,,4.02
Dior,Poison Girl Unexpected,https://www.fragrantica.fr/parfum/Dior/Poison-Girl-Unexpected-48031.html,femme,Extrait de Parfum,2018,"vanilla;citrus;fresh spicy;sweet;fresh;woody;powdery;nutty;f_gender","Gingembre;Orange sanguine;Citron",Rose de Damas,"Vanille;Fève de tonka;Noisette;Bois de cachemire",,,,,,,,,,3.97
Dior,Poison Girl Unexpected Roller Pearl,https://www.fragrantica.fr/parfum/Dior/Poison-Girl-Unexpected-Roller-Pearl-53831.html,femme,Extrait de Parfum,2018,"citrus;vanilla;fresh spicy;sweet;fresh;woody;powdery;rose;f_gender","Orange sanguine;Gingembre;Citron",Rose de Damas,"Vanille;Fève de tonka;Noisette;Bois de cachemire",,,,,,,,,,4.16
Dior,Pure Poison,https://www.fragrantica.fr/parfum/Dior/Pure-Poison-214.html,femme,Extrait de Parfum,2004,"white floral;citrus;woody;powdery;animalic;sweet;amber;lactonic;f_gender","Jasmin;Orange;Bergamote;Mandarine de Sicile","Gardénia;Fleur d'oranger","Bois de santal;Ambre blanc;Cèdre;Musc blanc",,très longue tenue,énorme,,,,,,,4.04
Dior,Pure Poison Elixir,https://www.fragrantica.fr/parfum/Dior/Pure-Poison-Elixir-796.html,femme,Extrait de Parfum,2006,"white floral;citrus;cacao;vanilla;sweet;warm spicy;amber;animalic;f_gender","Jasmin;Mandarine;Petit-grain;Bergamote","Fleur d'oranger d'Afrique;Gardénia","Cacao;Vanille;Ambre",,,,,,,,,,4.35
Dior,Tendre Poison,https://www.fragrantica.fr/parfum/Dior/Tendre-Poison-220.html,femme,Extrait de Parfum,1994,"white floral;citrus;floral;tuberose;sweet;powdery;honey;woody;f_gender","Ase fétide;Bergamote;Palissandre du Brésil;Mandarine","Tubéreuse;Miel;Fleur d'oranger;Freesia;Rose","Musc;Bois de santal;Héliotrope;Vanille",,,,,,,,,,4.06
Dior,Sauvage,https://www.fragrantica.fr/parfum/Dior/Sauvage-31861.html,homme,Eau de Parfum,2015,"fresh spicy;amber;citrus;aromatic;musky;woody;lavender;herbal;f_gender","Bergamote de Calabre;Poivre","Poivre du Sichuan;Lavande;Poivre rose;Vétiver;Patchouli;Géranium;Élémi","Ambroxan;Cèdre;Ciste",,faible,modéré (e),,,,,,,3.85
Dior,Sauvage Eau de Parfum,https://www.fragrantica.fr/parfum/Dior/Sauvage-Eau-de-Parfum-48100.html,homme,Eau de Parfum,2018,"fresh spicy;citrus;amber;lavender;musky;aromatic;herbal;anis;f_gender",Bergamote,"Poivre du Sichuan;Lavande;Badiane de Chine;Noix de muscade","Ambroxan;Vanille",,faible,énorme,,,,,,,4.21
Dior,Sauvage Eau de Parfum Into The Wild,https://www.fragrantica.fr/parfum/Dior/Sauvage-Eau-de-Parfum-Into-The-Wild-114983.html,homme,Eau de Parfum,2025,"fresh spicy;amber;citrus;anis;lavender;soft spicy;vanilla;floral;f_gender",Bergamote,"Badiane de Chine;Lavande;Poivre du Sichuan;Noix de muscade","Ambroxan;Vanille",,,,,,,,,,2.48
Dior,Sauvage Eau de Toilette Into The Wild,https://www.fragrantica.fr/parfum/Dior/Sauvage-Eau-de-Toilette-Into-The-Wild-114982.html,homme,Eau de Parfum,2025,"fresh spicy;aromatic;citrus;amber;herbal;lavender;musky;rose;f_gender","Bergamote de Calabre;Poivre","Géranium;Poivre du Sichuan;Lavande;Élémi;Poivre rose;Patchouli;Vétiver","Ambroxan;Ciste;Cèdre",,,,,,,,,,2.27
Dior,Sauvage Eau Forte,https://www.fragrantica.fr/parfum/Dior/Sauvage-Eau-Forte-95863.html,homme,Eau de Parfum,2024,"lavender;aromatic;musky;warm spicy;woody;powdery;fresh spicy;balsamic;f_gender","Epices;Résine d'élémi",Lavande,"Musc;Notes boisées",,,,,,,,,,2.44
Dior,Sauvage Elixir,https://www.fragrantica.fr/parfum/Dior/Sauvage-Elixir-68415.html,homme,Eau de Parfum,2021,"warm spicy;fresh spicy;woody;aromatic;lavender;soft spicy;cinnamon;amber;f_gender","Noix de muscade;Cannelle;Cardamome;Pamplemousse",Lavande,"Réglisse;Bois de santal;Ambre;Patchouli;Vétiver de Haïti",,,,,,,,,,4.30
Dior,Sauvage Extrait,https://www.fragrantica.fr/parfum/Dior/Sauvage-Extrait-138704.html,homme,Eau de Parfum,2026,"woody;amber;lavender;aromatic;citrus;fresh spicy;musky;patchouli;f_gender","Bergamote;Lavande;Ambroxan",Oud vietnamien,"Cèdre de Virginie;Cèdre Atlas;Patchouli;Vétiver",,,,,,,,,,3.80
Dior,Sauvage Parfum,https://www.fragrantica.fr/parfum/Dior/Sauvage-Parfum-56324.html,homme,Eau de Parfum,2019,"citrus;woody;amber;aromatic;vanilla;fresh spicy;warm spicy;powdery;f_gender","Bergamote;Mandarine;Élémi",Bois de santal,"Résine oliban;Fève de tonka;Vanille",,très longue tenue,énorme,,,,,,,4.11
Dior,Sauvage Parfum Into The Wild,https://www.fragrantica.fr/parfum/Dior/Sauvage-Parfum-Into-The-Wild-114984.html,homme,Eau de Parfum,2025,"citrus;fresh spicy;woody;aromatic;amber;powdery;warm spicy;balsamic;f_gender","Bergamote;Mandarine;Élémi",Bois de santal,"Encens;Fève de tonka;Vanille",,,,,,,,,,2.35
Dior,Sauvage Rare Blend,https://www.fragrantica.fr/parfum/Dior/Sauvage-Rare-Blend-118815.html,homme,Eau de Parfum,2025,"vanilla;oud;amber;musky;balsamic;powdery;sweet;woody;f_gender",,,,"Ciste;Oud;Vanille",,,,,,,,,1.66
Dior,Sauvage Very Cool Spray,https://www.fragrantica.fr/parfum/Dior/Sauvage-Very-Cool-Spray-43933.html,homme,Eau de Parfum,2017,"fresh spicy;citrus;aromatic;amber;woody;musky;lavender;herbal;f_gender","Pamplemousse;Bergamote;Poivre","Lavande;Poivre du Sichuan;Poivre rose;Géranium;Patchouli;Vétiver;Élémi","Ambroxan;Cèdre",,,,,,,,,,4.22
Dior,Dolce Vita Parfum,https://www.fragrantica.fr/parfum/Dior/Dolce-Vita-Parfum-33769.html,femme,Eau de Parfum,1994,"warm spicy;powdery;woody;vanilla;fruity;citrus;sweet;floral;f_gender","Pêche;Cardamome;Lys;Bergamote;Rose;Pamplemousse","Abricot;Cannelle;Palissandre;Héliotrope;Lys;Magnolia","Vanille;Noix de Coco;Bois de santal;Cèdre",,,,,,,,,,4.38
Dior,Eau de Cologne aux Fleurs Fraîches,https://www.fragrantica.fr/parfum/Dior/Eau-de-Cologne-aux-Fleurs-Fraiches-87549.html,unisexe,Eau de Parfum,,"white floral;citrus;mossy;rose;fresh;earthy;floral;aromatic","Citron;Verveine odorante","Jasmin;Eau de rose;Muguet",Mousse de chêne,,faible,modéré (e),,,,,,,2.12
Dior,Eau de Cologne Fraîche,https://www.fragrantica.fr/parfum/Dior/Eau-de-Cologne-Fraiche-69860.html,unisexe,Eau de Parfum,1952,"citrus;mossy;woody;earthy;aromatic;white floral;sweet;amber","Citron;Verveine odorante","Palissandre;Jasmin;Rose","Mousse de chêne;Patchouli",,,,,,,,,,4.47
Dior,Dior Addict extrait de parfum,https://www.fragrantica.fr/parfum/Dior/Dior-Addict-extrait-de-parfum-114371.html,femme,Extrait de Parfum,2002,"white floral;vanilla;sweet;citrus;fruity;rose;aromatic;amber;f_gender","Fleur d'oranger de Tunisie;Feuille de mandarinier;Mûre","Reine de la nuit;Jasmin Sambac;Rose","Santal de Mysore;Vanille bourbon;Fève de tonka",,très longue tenue,modéré (e),,,,,,,4.83
Dior,Dioressence Eau Parfumee,https://www.fragrantica.fr/parfum/Dior/Dioressence-Eau-Parfumee-63691.html,femme,Eau de Parfum,1969,"animalic;amber;citrus;warm spicy;fresh spicy;floral;aromatic;powdery;f_gender","Fruits;Bergamote;Orange;Aldéhydes;Notes vertes;Patchouli","Œillet;Géranium;Violette;Racine d'iris;Jasmin;Rose;Ylang-ylang;Tubéreuse;Cannelle","Notes animales;Ambre gris;Vanille;Mousse de chêne;Benjoin;Musc;Patchouli;Vétiver;Styrax",,,,,,,,,,4.35
Dior,Dioressence Parfum,https://www.fragrantica.fr/parfum/Dior/Dioressence-Parfum-33768.html,femme,Eau de Parfum,1979,"warm spicy;floral;citrus;powdery;green;fresh spicy;woody;white floral;f_gender","Notes vertes;Patchouli;Aldéhydes;Bergamote;Notes fruitées;Orange","Œillet;Racine d'iris;Géranium;Cannelle;Violette;Rose;Tubéreuse;Jasmin;Ylang-ylang","Patchouli;Benjoin;Musc;Vanille",,,,,,,,,,4.52
Dior,Dune Esprit de Parfum,https://www.fragrantica.fr/parfum/Dior/Dune-Esprit-de-Parfum-29213.html,femme,Eau de Parfum,1994,"woody;amber;floral;sweet;warm spicy;citrus;yellow floral;rose;f_gender","Palissandre;Pivoine;Mandarine;Aldéhydes;Bergamote","Ajonc;Giroflée;Rose;Ylang-ylang;Lys;Jasmin","Ambre;Bois de santal;Benjoin;Mousse;Patchouli;Vanille",,longue tenue,puissant,,,,,,,4.55
Dior,Dune Parfum,https://www.fragrantica.fr/parfum/Dior/Dune-Parfum-85003.html,femme,Eau de Parfum,1991,"woody;floral;amber;balsamic;warm spicy;white floral;rose;patchouli;f_gender","Palissandre du Brésil;Aldéhydes;Pivoine;Mandarine;Bergamote","Giroflée;Rose;Lys;Jasmin;Ylang-ylang","Patchouli;Bois de santal;Ambre gris;Benjoin;Mousse de chêne;Musc;Vanille",,longue tenue,puissant,,,,,,,4.40
Dior,Eau Sauvage 100% Glaçon,https://www.fragrantica.fr/parfum/Dior/Eau-Sauvage-100-Glacon-36113.html,unisexe,Eau de Parfum,2001,"aromatic;citrus;fresh spicy;green;fresh;amber;fruity;powdery","Agrumes;Basilic;Citron;Notes fruitées;Menthe","Coriandre;Rose;Racine d'iris;Patchouli","Ambre;Musc",,,,,,,,,,4.21
Dior,Fahrenheit Cologne,https://www.fragrantica.fr/parfum/Dior/Fahrenheit-Cologne-34582.html,homme,Eau de Parfum,2015,"citrus;woody;violet;fresh spicy;aromatic;powdery;floral;earthy;f_gender","Bergamote de Calabre;Mandarine de Sicile;Citron","Violette de France;Patchouli","Vétiver de Haïti;Noix de muscade;Cèdre de Virginie;Carvi",,modéré (e),modéré (e),,,,,,,4.15
Dior,Hypnotic Poison Collector Rubis,https://www.fragrantica.fr/parfum/Dior/Hypnotic-Poison-Collector-Rubis-65948.html,femme,Extrait de Parfum,2009,"musky;woody;balsamic;powdery;sweet;fresh spicy;vanilla;white floral;f_gender",,,,"Palissandre du Brésil;Musc;Cumin;Jasmin Sambac;Vanille;Amande amère",modéré (e),modéré (e),,,,,,,4.70
Dior,Poison Eau de Cologne,https://www.fragrantica.fr/parfum/Dior/Poison-Eau-de-Cologne-42581.html,femme,Extrait de Parfum,1985,"woody;amber;sweet;fruity;white floral;warm spicy;powdery;balsamic;f_gender","Prune;Baies sauvages;Coriandre;Anis;Palissandre;Quatre-épices","Tubéreuse;Encens;Miel blanc;Opoponax;Cannelle;Rose;Clou de girofle;Jasmin;Fleur d'oranger","Musc;Ambre;Vanille;Héliotrope;Bois de santal;Vétiver;Cèdre de Virginie",,,,,,,,,,4.42
Dior,Poison Parfum,https://www.fragrantica.fr/parfum/Dior/Poison-Parfum-99474.html,femme,Extrait de Parfum,1992,"woody;amber;warm spicy;sweet;aromatic;white floral;floral;powdery;f_gender","Baies sauvages;Coriandre;Miel;Prune;Poivre;Anis;Palissandre du Brésil","Tubéreuse;Résine oliban;Cannelle;Opoponax;Néroli;Œillet;Jasmin;Rose","Bois de santal;Ambre;Cèdre;Vanille;Héliotrope;Vétiver;Musc",,très longue tenue,énorme,,,,,,,4.46
Dior,Tendre Poison Parfum,https://www.fragrantica.fr/parfum/Dior/Tendre-Poison-Parfum-78485.html,femme,Extrait de Parfum,1994,"citrus;powdery;woody;vanilla;floral;green;fresh spicy;white floral;f_gender","Ase fétide;Palissandre du Brésil;Férule gommeuse;Bergamote;Tangerine","Rose;Tubéreuse;Freesia;Miel;Néroli;Orange","Héliotrope;Bois de santal;Vanille;Musc",,longue tenue,puissant,,,,,,,4.62
Louis Vuitton,Ink Mark,https://www.fragrantica.fr/parfum/Louis-Vuitton/Ink-Mark-115407.html,unisexe,Eau de Parfum,2025,"woody;powdery;warm spicy;aromatic;balsamic",,,,,,,,,,,,,4.44
Louis Vuitton,Moon Tale,https://www.fragrantica.fr/parfum/Louis-Vuitton/Moon-Tale-115408.html,unisexe,Eau de Parfum,2025,"floral;fruity;white floral;fresh;sweet;rose;citrus;aquatic",,,,"Pivoine;Framboise;Jasmin Sambac;Magnolia;Géranium rosat",,,,,,,,,4.53
Louis Vuitton,Rain Tea,https://www.fragrantica.fr/parfum/Louis-Vuitton/Rain-Tea-115406.html,unisexe,Eau de Parfum,2025,"citrus;fresh spicy;green;aromatic;herbal;fresh;ozonic",,,,"Thé;Citronnelle;Magnolia;Notes boisées;Rose",,,,,,,,,4.46
Louis Vuitton,Tea Storm,https://www.fragrantica.fr/parfum/Louis-Vuitton/Tea-Storm-138914.html,unisexe,Eau de Parfum,2026,"citrus;fresh spicy;green;fresh;aromatic;herbal;ozonic;floral",Citronnelle,"Magnolia;Rose",Thé,,,,,,,,,,5.00
Louis Vuitton,Cosmic Cloud,https://www.fragrantica.fr/parfum/Louis-Vuitton/Cosmic-Cloud-68355.html,unisexe,Eau de Parfum,2021,"musky;powdery;fruity;animalic;sweet;citrus;soft spicy;aromatic",,,,"Musc;Cassis;Bergamote;Patchouli",,,,,,,,,3.72
Louis Vuitton,Dancing Blossom,https://www.fragrantica.fr/parfum/Louis-Vuitton/Dancing-Blossom-68358.html,unisexe,Eau de Parfum,2021,"white floral;rose;floral;tuberose;fruity;animalic;lactonic;soft spicy",,,,"Rose de Mai;Jasmin Sambac;Tubéreuse;Osmanthus",très longue tenue,énorme,,,,,,,4.04
Louis Vuitton,Fantasmagory,https://www.fragrantica.fr/parfum/Louis-Vuitton/Fantasmagory-116625.html,unisexe,Eau de Parfum,2025,"vanilla;almond;nutty;sweet;fruity;powdery;balsamic;soft spicy","Anis;Gingembre","Amande;Notes fleuries","Vanille;Cuir",,,,,,,,,,4.28
Louis Vuitton,Myriad,https://www.fragrantica.fr/parfum/Louis-Vuitton/Myriad-85363.html,unisexe,Eau de Parfum,2023,"oud;rose;warm spicy;metallic;leather;tobacco;fresh spicy;floral",Safran,"Rose de Bulgarie;Rose de Grasse","Oud;Ambrette;Cacao;Musc blanc",,,,,,,,,,3.87
Louis Vuitton,Rhapsody,https://www.fragrantica.fr/parfum/Louis-Vuitton/Rhapsody-68359.html,unisexe,Eau de Parfum,2021,"mossy;earthy;aromatic;fresh spicy;fresh;white floral;green;woody",,,,"Mousse de chêne;Maté;Muguet;Jasmin;Rose;Patchouli;Vétiver",,,,,,,,,4.15
Louis Vuitton,Stellar Times,https://www.fragrantica.fr/parfum/Louis-Vuitton/Stellar-Times-68356.html,unisexe,Eau de Parfum,2021,"white floral;amber;woody;citrus;animalic;sweet;soapy;powdery",,,,"Fleur d'oranger;Ambre;Notes boisées",très longue tenue,énorme,,,,,,,4.44
Louis Vuitton,Symphony,https://www.fragrantica.fr/parfum/Louis-Vuitton/Symphony-68357.html,unisexe,Eau de Parfum,2021,"citrus;fresh spicy;aromatic;floral;bitter;green;powdery;woody",,,,"Pamplemousse;Bergamote;Gingembre",,,,,,,,,4.47
Louis Vuitton,Afternoon Swim,https://www.fragrantica.fr/parfum/Louis-Vuitton/Afternoon-Swim-53947.html,unisexe,Eau de Parfum,2019,"citrus;fresh spicy;sweet;aromatic;amber;fruity;aldehydic;green",,,,"Mandarine;Orange de Sicile;Bergamote;Ambre gris;Gingembre",,,,,,,,,4.43
Louis Vuitton,Ambre Levant,https://www.fragrantica.fr/parfum/Louis-Vuitton/Ambre-Levant-122775.html,unisexe,Eau de Parfum,2026,"amber;oud;balsamic;animalic;smoky;warm spicy;cinnamon;musky","Cannelle;Mandarine","Encens;Poivre blanc","Ambre;Ambre gris;Oud;Ciste",,très longue tenue,énorme,,,,,,,4.32
Louis Vuitton,Apogée,https://www.fragrantica.fr/parfum/Louis-Vuitton/Apogee-40498.html,femme,Eau de Parfum,2016,"white floral;floral;fresh;citrus;green;musky;rose;soapy;f_gender","Tangerine;Orange","Muguet;Magnolia;Jasmin;Rose","Musc blanc;Gaïac;Bois de santal",,,,,,,,,,4.07
