brand,name,fragrantica_url,gender,concentration,release_year,main_accords,notes_top,notes_heart,notes_base,notes_undifferentiated,longevity,sillage,season_winter_votes,season_spring_votes,season_summer_votes,season_fall_votes,day_votes,night_votes,fragrantica_rating
byredo,Super Cedar,https://www.fragrantica.com/perfume/Byredo/Super-Cedar-35530.html,unisexe,Eau de Parfum,2016,"woody;aromatic;musky;powdery;rose;earthy",Rose,Virginian Cedar,"Haitian Vetiver;Musk",,,,330,567,437,580,606,274,3.77
byredo,Susanne Kaufmann x Byredo Bregenzerwald Fragrance Oil,https://www.fragrantica.com/perfume/Byredo/Susanne-Kaufmann-x-Byredo-Bregenzerwald-Fragrance-Oil-89054.html,unisexe,,2023,,"Juniper Berries;elemi","Galbanum;Jasmine","Sugar;Fig",,,,6,6,5,7,7,5,3.50
byredo,Velvet Haze,https://www.fragrantica.com/perfume/Byredo/Velvet-Haze-46358.html,unisexe,,2017,"musky;patchouli;woody;floral;coconut;warm spicy;powdery;cacao;sweet;earthy","Coconut;Hibiscus;Bergamot","Patchouli;Tuberose;Osmanthus","Patchouli;Musk;Cacao Pod;Ambrette (Musk Mallow);Cashmeran",,,,296,295,184,421,361,268,3.71
byredo,Young Rose,https://www.fragrantica.com/perfume/Byredo/Young-Rose-69009.html,unisexe,Eau de Parfum,2021,"musky;rose;floral;amber;powdery;fresh spicy;iris;citrus","Sichuan Pepper;Ambrette (Musk Mallow)","Damask Rose;Iris","Musk;Ambroxan",,,,97,613,526,144,557,93,3.97
byredo,Alto Astral Body Mist,https://www.fragrantica.com/perfume/Byredo/Alto-Astral-Body-Mist-135120.html,unisexe,,2026,"woody;salty;warm spicy;powdery;marine;amber;soft spicy","Coconut Water;Pink Pepper","Saffron;Linen;Wild Orchid","Sandalwood;Salt;Frothed milk;Amber",,,,,,,,,,4.20
byredo,Bal d'Afrique Body Mist,https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-Body-Mist-134450.html,unisexe,,2026,"musky;aromatic;woody;animalic;citrus;fruity;powdery;earthy;amber;fresh spicy","Blackcurrant;Bergamot;African Marigold;Lemon","Lily of the Valley;Jasmine;Violet","Musk;Vetiver;Black Amber;Tonka Bean",,,,3,4,4,2,4,1,4.17
byredo,Gypsy Water Body Mist,https://www.fragrantica.com/perfume/Byredo/Gypsy-Water-Body-Mist-135121.html,unisexe,,2026,"amber;vanilla;woody;powdery;balsamic;smoky;aromatic;warm spicy;iris","Juniper Berries;Bergamot;Lemon","Incense;Orris Root;Pine needles","Amber;Vanilla;Sandalwood",,,,1,2,2,1,3,1,3.50
byredo,Mojave Ghost Body Mist,https://www.fragrantica.com/perfume/Byredo/Mojave-Ghost-Body-Mist-135115.html,unisexe,,2026,"floral;woody;musky;powdery;amber;aromatic;violet;animalic;earthy;fruity","Sapodilla;Ambrette","Magnolia;Sandalwood;Violet","Vetiver;Blonde Woods;Musk;Ambergris",,,,1,2,2,1,3,2,3.86
byredo,Rose Of No Man's Land Body Mist,https://www.fragrantica.com/perfume/Byredo/Rose-Of-No-Man-s-Land-Body-Mist-135117.html,unisexe,,2026,"rose;floral;amber;woody;soft spicy","Turkish Rose;Pink Pepper","Turkish Rose;Raspberry Blossom","Amber;Papyrus",,,,1,2,2,1,2,2,3.00
byredo,Space Rage Travx,https://www.fragrantica.com/perfume/Byredo/Space-Rage-Travx-64217.html,unisexe,,2020,"fruity;sweet;citrus;woody;aromatic;fresh spicy;green;fresh;floral;rose",,,,"Fig;Citruses;Black Currant;Rose Geranium;Ozonic notes;Palmarosa;Red Apple;Praline;Cardamom;Peach Blossom;Cedar;Tiare Flower;Rose Oil",,,40,52,57,47,68,30,3.29
byredo,Gypsy Water Eau de Cologne,https://www.fragrantica.com/perfume/Byredo/Gypsy-Water-Eau-de-Cologne-25293.html,unisexe,Eau de Cologne,2014,"woody;aromatic;citrus;fresh spicy;powdery;amber;vanilla;balsamic;warm spicy;iris",,,,,,,,,,,,,3.54
byredo,Mister Marvelous Eau de Cologne,https://www.fragrantica.com/perfume/Byredo/Mister-Marvelous-Eau-de-Cologne-25294.html,homme,Eau de Cologne,2014,"woody;citrus;aromatic;white floral;green;fresh spicy;amber;lavender;fresh;herbal","Neroli;Petitgrain","Bamboo;Lavender","Cedar;Amber",,,,4,9,10,5,11,4,3.87
byredo,Sunday Cologne Eau de Cologne,https://www.fragrantica.com/perfume/Byredo/Sunday-Cologne-Eau-de-Cologne-25295.html,unisexe,Eau de Cologne,2014,"aromatic;fresh spicy;citrus;woody;warm spicy;earthy;lavender;anis;soft spicy;floral","Bergamot;Star Anise;Cardamom","Lavender;Geranium;Incense","Vetiver;Moss;Patchouli",,,,1,5,5,1,5,1,3.57
byredo,Bal d'Afrique Hair Perfume,https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-Hair-Perfume-71942.html,unisexe,,2015,"aromatic;citrus;woody;earthy;fresh spicy;balsamic","Bergamot;Lemon;Marigold;Neroli","Buchu or Agathosma;Violet;Jasmine;Cyclamen","Vetiver;Black Amber;Musk;Moroccan Cedar",,,,8,19,15,15,17,9,4.20
byredo,Byredo Blanche Hair Perfume,https://www.fragrantica.com/perfume/Byredo/Byredo-Blanche-Hair-Perfume-46222.html,femme,,,"powdery;musky;fresh;aldehydic;floral;woody;rose;violet;soapy;soft spicy","Aldehydes;Pink Pepper;White Rose","Violet;Peony;Neroli","Musk;Cashmeran;Sandalwood",,,,8,21,19,10,21,7,4.09
